gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth
100000003975102100,peripheral,0.5,16,0.035,"Входов=1, выходов=2, PageRank=0.000347",1,2,25650.0,88500.0,0.00034699252992357845,3.4502923976608186,0,True,False
100000003977183100,peripheral,0.5,24,0.054,"Входов=2, выходов=4, PageRank=0.000333",2,4,123800.0,766000.0,0.0003329322852730705,6.187399030694669,0,True,False
100000004007116100,consolidator,0.8,35,0.182,"Получает от 3 плательщиков, входящая сумма=764704 KZT",3,4,764704.0,148000.0,0.0006304640304726735,0.19353893794200108,0,True,False
100000004019124100,consolidator,0.8,16,0.202,"Получает от 3 плательщиков, входящая сумма=193000 KZT",3,0,193000.0,0.0,0.001207959054622012,0.0,0,True,False
100000004021459100,peripheral,0.5,71,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000004041163100,coordinator,0.95,15,0.292,"Высокий PageRank=0.002093, входов=1, выходов=2",1,2,50000.0,866000.0,0.0020929038577057807,17.32,0,True,False
100000004174835100,peripheral,0.5,72,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000004193835100,peripheral,0.5,16,0.04,"Входов=1, выходов=1, PageRank=0.000472",1,1,47000.0,5000.0,0.0004719965493240662,0.10638297872340426,0,True,False
100000004269433100,peripheral,0.5,6,0.03,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,1372000.0,0.00028684885067513784,,0,True,False
100000004358004100,distributor,0.81,27,0.124,"Отправляет 11 получателям, исходящая сумма=980850 KZT",0,11,0.0,980850.0,0.00028684885067513784,,0,True,False
100000004388983100,peripheral,0.5,17,0.024,"Входов=0, выходов=2, PageRank=0.000287",0,2,0.0,450816.0,0.00028684885067513784,,0,True,False
100000004714705100,peripheral,0.5,15,0.019,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,36550.0,0.00028684885067513784,,0,True,False
100000004723755100,peripheral,0.5,27,0.019,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,95000.0,0.00028684885067513784,,0,True,False
100000004813068100,peripheral,0.5,28,0.024,"Входов=0, выходов=3, PageRank=0.000287",0,3,0.0,297000.0,0.00028684885067513784,,0,True,False
100000004971871100,peripheral,0.5,14,0.055,"Входов=1, выходов=1, PageRank=0.000746",1,1,25400.0,5650.0,0.0007461346034888532,0.22244094488188976,0,True,False
100000005017150100,peripheral,0.5,73,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000005087431100,peripheral,0.5,74,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000005235389100,peripheral,0.5,75,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000005264990100,peripheral,0.5,15,0.036,"Входов=1, выходов=2, PageRank=0.000366",1,2,17070.0,122000.0,0.00036559855128775223,7.147041593438781,0,True,False
100000005370580100,terminal,0.8,38,0.051,"Получил 24075 KZT, исходящих связей=0, depth=0",1,0,24075.0,0.0,0.0003474971144925241,0.0,0,True,False
100000005382566100,coordinator,0.95,15,0.35,"Высокий PageRank=0.002122, входов=7, выходов=1",7,1,393066.0,50000.0,0.0021219671978348746,0.12720510041570626,0,True,False
100000005386383100,peripheral,0.5,15,0.053,"Входов=2, выходов=1, PageRank=0.000527",2,1,37500.0,29000.0,0.0005266275322641041,0.7733333333333333,0,True,False
100000005392290100,peripheral,0.5,18,0.019,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,81465.0,0.00028684885067513784,,0,True,False
100000005395727100,terminal,0.8,10,0.052,"Получил 17000 KZT, исходящих связей=0, depth=0",1,0,17000.0,0.0,0.00037285017574888944,0.0,0,True,False
100000005409680100,terminal,0.8,11,0.078,"Получил 55060 KZT, исходящих связей=0, depth=0",2,0,55060.0,0.0,0.0006362170091600223,0.0,0,True,False
100000005417257100,peripheral,0.5,15,0.021,"Входов=0, выходов=2, PageRank=0.000287",0,2,0.0,106000.0,0.00028684885067513784,,0,True,False
100000005454368100,terminal,0.8,38,0.064,"Получил 48600 KZT, исходящих связей=0, depth=0",2,0,48600.0,0.0,0.000395923735358343,0.0,0,True,False
100000005480435100,peripheral,0.5,76,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000005485830100,peripheral,0.5,4,0.027,"Входов=0, выходов=5, PageRank=0.000287",0,5,0.0,275885.0,0.00028684885067513784,,0,True,False
100000005493505100,consolidator,0.8,27,0.167,"Получает от 3 плательщиков, входящая сумма=62020 KZT",3,0,62020.0,0.0,0.0006201052363006144,0.0,0,True,False
100000005495722100,peripheral,0.5,77,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000005498992100,distributor,0.86,24,0.143,"Отправляет 16 получателям, исходящая сумма=2262868 KZT",0,16,0.0,2262868.0,0.00028684885067513784,,0,True,False
100000005519347100,peripheral,0.5,16,0.056,"Входов=2, выходов=1, PageRank=0.000559",2,1,73100.0,99000.0,0.0005591119636921238,1.3543091655266757,0,True,False
100000005523088100,terminal,0.8,15,0.136,"Получил 700000 KZT, исходящих связей=0, depth=0",1,0,700000.0,0.0,0.001727016136115811,0.0,0,True,False
100000005543136100,peripheral,0.5,27,0.018,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,10000.0,0.00028684885067513784,,0,True,False
100000005550592100,peripheral,0.5,78,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000005560900100,peripheral,0.5,79,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000005568407100,peripheral,0.5,80,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000005668605100,consolidator,0.8,15,0.18,"Получает от 3 плательщиков, входящая сумма=94500 KZT",3,0,94500.0,0.0,0.0008418642511074619,0.0,0,True,False
100000005744674100,peripheral,0.5,15,0.019,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,50066.0,0.00028684885067513784,,0,True,False
100000006232815100,peripheral,0.5,50,0.055,"Входов=1, выходов=5, PageRank=0.000559",1,5,160000.0,296500.0,0.0005589743134767565,1.853125,0,True,False
100000006249740100,peripheral,0.5,19,0.022,"Входов=0, выходов=3, PageRank=0.000287",0,3,0.0,93007.0,0.00028684885067513784,,0,True,False
100000006831291100,peripheral,0.5,19,0.018,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,15000.0,0.00028684885067513784,,0,True,False
100000006866783100,distributor,1.0,29,0.421,"Отправляет 67 получателям, исходящая сумма=3948037 KZT",13,67,838812.0,3948037.0,0.0008741047179040798,4.706700667133994,0,True,False
100000007018630100,peripheral,0.5,23,0.02,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,200000.0,0.00028684885067513784,,0,True,False
100000007747786100,distributor,1.0,24,0.185,"Отправляет 31 получателям, исходящая сумма=4238009 KZT",0,31,0.0,4238009.4,0.00028684885067513784,,0,True,False
100000007982728100,peripheral,0.5,51,0.045,"Входов=0, выходов=8, PageRank=0.000287",0,8,0.0,1804384.0,0.00028684885067513784,,0,True,False
100000008117324100,peripheral,0.5,81,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000008205000100,peripheral,0.5,82,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000008314203100,peripheral,0.5,7,0.059,"Входов=2, выходов=2, PageRank=0.000505",2,2,382076.0,327000.0,0.0005050728131960829,0.8558506684533967,0,True,False
100000008418835100,peripheral,0.5,6,0.061,"Входов=1, выходов=4, PageRank=0.000531",1,4,1372000.0,186179.0,0.0005309030338467364,0.13569897959183674,0,True,False
100000008513251100,peripheral,0.5,83,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000008516839100,consolidator,0.8,15,0.194,"Получает от 3 плательщиков, входящая сумма=155000 KZT",3,0,155000.0,0.0,0.0010741596212647674,0.0,0,True,False
100000008522127100,peripheral,0.5,25,0.019,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,145000.0,0.00028684885067513784,,0,True,False
100000008571433100,coordinator,0.95,22,0.283,"Высокий PageRank=0.001637, входов=2, выходов=2",2,2,350000.0,1434000.0,0.0016372326866585763,4.097142857142857,0,True,False
100000008575624100,peripheral,0.5,40,0.022,"Входов=0, выходов=3, PageRank=0.000287",0,3,0.0,89500.0,0.00028684885067513784,,0,True,False
100000008601794100,coordinator,0.95,9,0.321,"Высокий PageRank=0.002387, входов=2, выходов=1",2,1,494400.0,871400.0,0.0023872850889654295,1.7625404530744337,0,True,False
100000008637537100,consolidator,0.8,7,0.209,"Получает от 3 плательщиков, входящая сумма=619890 KZT",3,3,619890.0,2351495.0,0.000832076082742809,3.793406894771653,0,True,False
100000008650785100,peripheral,0.5,16,0.061,"Входов=2, выходов=2, PageRank=0.000615",2,2,92000.0,120120.0,0.0006151829911466888,1.3056521739130436,0,True,False
100000008654653100,peripheral,0.5,16,0.019,"Входов=0, выходов=1, PageRank=0.000287",0,1,0.0,54000.0,0.00028684885067513784,,0,True,False
100000008659445100,coordinator,0.95,12,0.338,"Высокий PageRank=0.002458, входов=3, выходов=4",3,4,138490.0,875150.0,0.002457648618435237,6.319228825185934,0,True,False
100000008669037100,peripheral,0.5,84,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000008673001100,terminal,0.8,15,0.058,"Получил 80000 KZT, исходящих связей=0, depth=0",1,0,80000.0,0.0,0.0004710406870310613,0.0,0,True,False
100000008680731100,distributor,0.97,3,0.155,"Отправляет 27 получателям, исходящая сумма=1464354 KZT",0,27,0.0,1464354.0,0.00028684885067513784,,0,True,False
100000008701222100,peripheral,0.5,85,0.0,"Входов=0, выходов=0, PageRank=0.000000",0,0,0.0,0.0,0.0,,0,True,False
100000008738325100,peripheral,0.5,15,0.043,"Входов=1, выходов=1, PageRank=0.000531",1,1,36550.0,54000.0,0.0005309030338467364,1.4774281805745555,0,True,False
100000003134937100,terminal,0.8,16,0.047,"Получил 10286 KZT, исходящих связей=0, depth=1",1,0,10286.0,0.0,0.0002879597204265748,0.0,1,False,False
100000005074393100,coordinator,0.95,38,0.274,"Высокий PageRank=0.001065, входов=4, выходов=6",4,6,563026.0,685500.0,0.00106451347090125,1.2175281425724567,1,False,False
100000001924185100,terminal,0.8,49,0.06,"Получил 151000 KZT, исходящих связей=0, depth=1",2,0,151000.0,0.0,0.00031161113451595403,0.0,1,False,False
100000004070318100,distributor,0.89,29,0.179,"Отправляет 19 получателям, исходящая сумма=551860 KZT",4,19,207246.55,551860.0,0.0003155185661358385,2.662818753798314,1,False,False
100000005807278100,terminal,0.8,4,0.047,"Получил 8385 KZT, исходящих связей=0, depth=1",1,0,8385.0,0.0,0.0002942664135215915,0.0,1,False,False
100000003377795100,terminal,0.8,24,0.047,"Получил 7000 KZT, исходящих связей=0, depth=1",1,0,7000.0,0.0,0.0002872519595691864,0.0,1,False,False
100000004330371100,coordinator,0.95,16,0.25,"Высокий PageRank=0.001261, входов=2, выходов=2",2,2,264171.0,90681.0,0.0012610864292053748,0.3432662934235779,1,False,False
100000008165763100,distributor,0.87,29,0.338,"Отправляет 17 получателям, исходящая сумма=1267858 KZT",15,17,1165815.0,1267858.0,0.0009141720501285506,1.087529324978663,1,False,False
100000001684867100,terminal,0.8,16,0.047,"Получил 30550 KZT, исходящих связей=0, depth=1",1,0,30550.0,0.0,0.0002901481964758766,0.0,1,False,False
100000003900547100,terminal,0.8,16,0.047,"Получил 23700 KZT, исходящих связей=0, depth=1",1,0,23700.0,0.0,0.0002894084086285751,0.0,1,False,False
100000006656003100,peripheral,0.5,1,0.029,"Входов=1, выходов=1, PageRank=0.000291",1,1,20000.0,9000.0,0.0002910637433394611,0.45,1,False,False
100000008237827100,terminal,0.8,27,0.048,"Получил 40001 KZT, исходящих связей=0, depth=1",1,0,40001.0,0.0,0.00029489033300800986,0.0,1,False,False
100000003014659100,terminal,0.8,49,0.052,"Получил 280000 KZT, исходящих связей=0, depth=1",1,0,280000.0,0.0,0.00032951873404572026,0.0,1,False,False
100000007939160100,peripheral,0.5,20,0.059,"Входов=1, выходов=2, PageRank=0.000668",1,2,795000.0,14300.0,0.0006680900198229332,0.017987421383647798,1,False,False
100000007274584100,terminal,0.8,27,0.048,"Получил 38000 KZT, исходящих связей=0, depth=1",1,0,38000.0,0.0,0.0002944880679109353,0.0,1,False,False
100000001524952100,terminal,0.8,29,0.049,"Получил 103807 KZT, исходящих связей=0, depth=1",1,0,103807.0,0.0,0.00030640694076239356,0.0,1,False,False
100000003131693100,terminal,0.8,27,0.054,"Получил 353277 KZT, исходящих связей=0, depth=1",1,0,353277.0,0.0,0.0003578688440280544,0.0,1,False,False
100000008383405100,terminal,0.8,28,0.048,"Получил 25000 KZT, исходящих связей=0, depth=1",1,0,25000.0,0.0,0.0003073921320868886,0.0,1,False,False
100000008736173100,terminal,0.8,1,0.048,"Получил 31060 KZT, исходящих связей=0, depth=1",1,0,31060.0,0.0,0.00029339457898283194,0.0,1,False,False
100000002861485100,terminal,0.8,16,0.047,"Получил 29323 KZT, исходящих связей=0, depth=1",1,0,29323.0,0.0,0.0002900156826527176,0.0,1,False,False
100000008745474100,terminal,0.8,1,0.048,"Получил 40559 KZT, исходящих связей=0, depth=1",1,0,40559.0,0.0,0.00029539644225375224,0.0,1,False,False
100000008691330100,terminal,0.8,1,0.047,"Получил 21440 KZT, исходящих связей=0, depth=1",1,0,21440.0,0.0,0.00029136721561129244,0.0,1,False,False
100000007639767100,distributor,0.8,29,0.164,"Отправляет 10 получателям, исходящая сумма=822244 KZT",4,10,90913.0,822244.0,0.00030278321457567097,9.044295095310902,1,False,False
100000002921047100,peripheral,0.5,24,0.045,"Входов=2, выходов=1, PageRank=0.000318",2,1,338000.0,163000.02,0.00031846212425336036,0.48224857988165676,1,False,False
100000004783447100,terminal,0.8,1,0.047,"Получил 26200 KZT, исходящих связей=0, depth=1",1,0,26200.0,0.0,0.00029237036006540134,0.0,1,False,False
100000008696919100,terminal,0.8,1,0.048,"Получил 31945 KZT, исходящих связей=0, depth=1",1,0,31945.0,0.0,0.0002935810879832282,0.0,1,False,False
100000008736940100,coordinator,0.95,12,0.333,"Высокий PageRank=0.002448, входов=3, выходов=3",3,3,451090.0,182100.0,0.0024481745423749314,0.40368884258130305,1,False,False
100000005940652100,terminal,0.8,7,0.047,"Получил 8395 KZT, исходящих связей=0, depth=1",1,0,8395.0,0.0,0.0002893773976301017,0.0,1,False,False
100000004180097100,consolidator,0.8,29,0.187,"Получает от 3 плательщиков, входящая сумма=104854 KZT",3,3,104854.0,47800.0,0.0008599843237032199,0.4558719743643542,1,False,False
100000005539201100,peripheral,0.5,16,0.03,"Входов=1, выходов=1, PageRank=0.000292",1,1,45504.0,25000.0,0.00029176320194573737,0.5494022503516175,1,False,False
100000005620225100,terminal,0.8,29,0.058,"Получил 49846 KZT, исходящих связей=0, depth=1",2,0,49845.66,0.0,0.00029755896877035,0.0,1,False,False
100000004388353100,terminal,0.8,49,0.061,"Получил 62960 KZT, исходящих связей=0, depth=1",2,0,62960.0,0.0,0.00034227174180232346,0.0,1,False,False
100000007442518100,consolidator,0.867,8,0.246,"Получает от 5 плательщиков, входящая сумма=510000 KZT",5,9,510000.0,4419999.0,0.0006515232072674916,8.666664705882352,1,False,False
100000000267734100,peripheral,0.5,24,0.068,"Входов=2, выходов=7, PageRank=0.000540",2,7,180000.0,282000.0,0.0005396268570373782,1.5666666666666667,1,False,False
100000001987030100,peripheral,0.5,10,0.04,"Входов=2, выходов=1, PageRank=0.000295",2,1,30864.0,19000.0,0.0002951862409947934,0.6156039398652151,1,False,False
100000002603478100,terminal,0.8,3,0.047,"Получил 23500 KZT, исходящих связей=0, depth=1",1,0,23500.0,0.0,0.0002907654400411877,0.0,1,False,False
100000001380054100,peripheral,0.5,50,0.071,"Входов=2, выходов=3, PageRank=0.000719",2,3,127050.0,360000.0,0.0007193751577744332,2.833530106257379,1,False,False
100000002992171100,terminal,0.8,1,0.047,"Получил 14627 KZT, исходящих связей=0, depth=1",1,0,14627.0,0.0,0.0002899314124251907,0.0,1,False,False
100000002781227100,coordinator,0.95,25,0.314,"Высокий PageRank=0.002337, входов=2, выходов=3",2,3,191167.62,212420.0,0.0023373647787345705,1.1111714421092862,1,False,False
100000008745643100,terminal,0.8,1,0.047,"Получил 20313 KZT, исходящих связей=0, depth=1",1,0,20313.0,0.0,0.00029112970640965776,0.0,1,False,False
100000002836736100,terminal,0.8,51,0.071,"Получил 509000 KZT, исходящих связей=0, depth=1",2,0,509000.0,0.0,0.0004537654899640319,0.0,1,False,False
100000004188160100,peripheral,0.5,10,0.048,"Входов=2, выходов=5, PageRank=0.000298",2,5,87862.0,133846.0,0.00029815609164499123,1.5233661878855478,1,False,False
100000004841728100,terminal,0.8,1,0.048,"Получил 52208 KZT, исходящих связей=0, depth=1",1,0,52208.0,0.0,0.0002978514064860873,0.0,1,False,False
100000001554432100,terminal,0.8,27,0.048,"Получил 53920 KZT, исходящих связей=0, depth=1",1,0,53920.0,0.0,0.0002976884978686694,0.0,1,False,False
100000008768896100,terminal,0.8,1,0.048,"Получил 47060 KZT, исходящих связей=0, depth=1",1,0,47060.0,0.0,0.00029676649311429057,0.0,1,False,False
100000008232832100,peripheral,0.5,7,0.045,"Входов=1, выходов=1, PageRank=0.000496",1,1,337000.0,138000.0,0.0004962754348031013,0.4094955489614243,1,False,False
100000002864256100,terminal,0.8,27,0.05,"Получил 135780 KZT, исходящих связей=0, depth=1",1,0,135780.0,0.0,0.0003141449800508374,0.0,1,False,False
100000001929088100,terminal,0.8,24,0.062,"Получил 396010 KZT, исходящих связей=0, depth=1",2,0,396010.0,0.0,0.0003190036140627866,0.0,1,False,False
100000002794197100,terminal,0.8,24,0.047,"Получил 30100 KZT, исходящих связей=0, depth=1",1,0,30100.0,0.0,0.00028858221891954645,0.0,1,False,False
100000005669845100,terminal,0.8,50,0.049,"Получил 20000 KZT, исходящих связей=0, depth=1",1,0,20000.0,0.0,0.00031893869465529943,0.0,1,False,False
100000002211413100,terminal,0.8,1,0.048,"Получил 37000 KZT, исходящих связей=0, depth=1",1,0,37000.0,0.0,0.0002946464021041359,0.0,1,False,False
100000002784085100,terminal,0.8,24,0.05,"Получил 200000 KZT, исходящих связей=0, depth=1",1,0,200000.0,0.0,0.00030841919266341104,0.0,1,False,False
100000008782421100,terminal,0.8,1,0.048,"Получил 49680 KZT, исходящих связей=0, depth=1",1,0,49680.0,0.0,0.00029731864405331684,0.0,1,False,False
100000003739818100,terminal,0.8,27,0.048,"Получил 57293 KZT, исходящих связей=0, depth=1",1,0,57293.0,0.0,0.00029836657891436273,0.0,1,False,False
100000002214570100,terminal,0.8,1,0.047,"Получил 26471 KZT, исходящих связей=0, depth=1",1,0,26471.0,0.0,0.00029242747186100296,0.0,1,False,False
100000006443391100,coordinator,0.95,24,0.326,"Высокий PageRank=0.002435, входов=3, выходов=2",3,2,86775.93,60041.71000000001,0.0024348970700620136,0.6919166409394865,1,False,False
100000005473151100,consolidator,0.8,57,0.177,"Получает от 3 плательщиков, входящая сумма=1220000 KZT",3,4,1220000.0,225000.0,0.0004703173260136688,0.18442622950819673,1,False,False
100000005124479100,peripheral,0.5,29,0.043,"Входов=2, выходов=2, PageRank=0.000305",2,2,137753.0,22000.0,0.00030458050269059725,0.15970614070110994,1,False,False
100000005527892100,consolidator,0.8,32,0.17,"Получает от 3 плательщиков, входящая сумма=220001 KZT",3,8,220001.0,552419.0,0.00031382479998316135,2.510984040981632,1,False,False
100000008028628100,terminal,0.8,1,0.048,"Получил 57224 KZT, исходящих связей=0, depth=1",1,0,57224.0,0.0,0.00029890850156629963,0.0,1,False,False
100000001953577100,terminal,0.8,1,0.047,"Получил 15600 KZT, исходящих связей=0, depth=1",1,0,15600.0,0.0,0.00029013646695331,0.0,1,False,False
100000008193577100,coordinator,0.95,12,0.257,"Высокий PageRank=0.001255, входов=2, выходов=5",2,5,154300.0,480180.0,0.0012553919287856357,3.1119896305897603,1,False,False
100000008753193100,terminal,0.8,1,0.048,"Получил 35225 KZT, исходящих связей=0, depth=1",1,0,35225.0,0.0,0.00029427233038017725,0.0,1,False,False
100000008746025100,terminal,0.8,1,0.047,"Получил 22000 KZT, исходящих связей=0, depth=1",1,0,22000.0,0.0,0.0002914852326058935,0.0,1,False,False
100000002934441100,terminal,0.8,29,0.059,"Получил 60846 KZT, исходящих связей=0, depth=1",2,0,60845.6,0.0,0.00030382983985550484,0.0,1,False,False
100000003701161100,coordinator,0.95,41,0.308,"Высокий PageRank=0.001661, входов=4, выходов=3",4,3,1527103.0,349000.0,0.001660640474476565,0.22853730232996727,1,False,False
100000006707582100,distributor,0.84,57,0.164,"Отправляет 14 получателям, исходящая сумма=961138 KZT",2,14,39520.0,961138.0,0.0005404098122016989,24.320293522267207,1,False,False
100000003239379100,terminal,0.8,3,0.049,"Получил 92500 KZT, исходящих связей=0, depth=1",1,0,92500.0,0.0,0.00030226521307341917,0.0,1,False,False
100000000979923100,terminal,0.8,49,0.049,"Получил 97900 KZT, исходящих связей=0, depth=1",1,0,97900.0,0.0,0.00030176807061078073,0.0,1,False,False
100000001111763100,terminal,0.8,1,0.047,"Получил 17144 KZT, исходящих связей=0, depth=1",1,0,17144.0,0.0,0.00029046185666699575,0.0,1,False,False
100000003865939100,terminal,0.8,18,0.062,"Получил 81465 KZT, исходящих связей=0, depth=1",1,0,81465.0,0.0,0.0005309030338467364,0.0,1,False,False
100000002858835100,terminal,0.8,1,0.047,"Получил 24400 KZT, исходящих связей=0, depth=1",1,0,24400.0,0.0,0.0002919910197256123,0.0,1,False,False
100000003404627100,consolidator,0.833,7,0.229,"Получает от 4 плательщиков, входящая сумма=877700 KZT",4,0,877700.0,0.0,0.0013842186166753438,0.0,1,False,False
100000008691027100,terminal,0.8,1,0.047,"Получил 17534 KZT, исходящих связей=0, depth=1",1,0,17534.0,0.0,0.00029054404707395005,0.0,1,False,False
100000004071080100,coordinator,0.95,29,0.329,"Высокий PageRank=0.001376, входов=9, выходов=2",9,2,238600.0,46500.0,0.0013756642514148804,0.19488683989941324,1,False,False
100000002864680100,terminal,0.8,3,0.048,"Получил 55932 KZT, исходящих связей=0, depth=1",1,0,55932.0,0.0,0.00029617066669309104,0.0,1,False,False
100000001330685100,consolidator,0.8,11,0.179,"Получает от 3 плательщиков, входящая сумма=2435923 KZT",3,1,2435923.0,100500.0,0.00044009946636472044,0.04125746175063826,1,False,False
100000008745725100,terminal,0.8,1,0.048,"Получил 47060 KZT, исходящих связей=0, depth=1",1,0,47060.0,0.0,0.00029676649311429057,0.0,1,False,False
100000002621949100,terminal,0.8,27,0.05,"Получил 164612 KZT, исходящих связей=0, depth=1",1,0,164612.0,0.0,0.00031994113561248247,0.0,1,False,False
100000007908818100,consolidator,0.833,32,0.188,"Получает от 4 плательщиков, входящая сумма=727475 KZT",4,6,727475.0,302000.0,0.0004774440730320625,0.4151345407058662,1,False,False
100000008691495100,terminal,0.8,1,0.047,"Получил 27000 KZT, исходящих связей=0, depth=1",1,0,27000.0,0.0,0.00029253895577197427,0.0,1,False,False
100000003832231100,terminal,0.8,27,0.048,"Получил 35000 KZT, исходящих связей=0, depth=1",1,0,35000.0,0.0,0.0002938849718133724,0.0,1,False,False
100000002371751100,peripheral,0.5,23,0.046,"Входов=1, выходов=1, PageRank=0.000531",1,1,200000.0,250000.0,0.0005309030338467364,1.25,1,False,False
100000002894076100,consolidator,0.833,24,0.173,"Получает от 4 плательщиков, входящая сумма=1122782 KZT",4,0,1122782.0,0.0,0.0003843819319233609,0.0,1,False,False
100000001362940100,terminal,0.8,27,0.049,"Получил 81000 KZT, исходящих связей=0, depth=1",1,0,81000.0,0.0,0.00030313244530933775,0.0,1,False,False
100000008741372100,terminal,0.8,1,0.048,"Получил 35975 KZT, исходящих связей=0, depth=1",1,0,35975.0,0.0,0.00029443038885508933,0.0,1,False,False
100000002618492100,terminal,0.8,49,0.065,"Получил 296500 KZT, исходящих связей=0, depth=1",2,0,296500.0,0.0,0.00037066846997843025,0.0,1,False,False
100000002750332100,terminal,0.8,24,0.047,"Получил 11360 KZT, исходящих связей=0, depth=1",1,0,11360.0,0.0,0.00028807404610007176,0.0,1,False,False
100000004948177100,consolidator,0.8,16,0.159,"Получает от 3 плательщиков, входящая сумма=437163 KZT",3,0,437163.0,0.0,0.00042401244562977693,0.0,1,False,False
100000002511825100,terminal,0.8,29,0.048,"Получил 65000 KZT, исходящих связей=0, depth=1",1,0,65000.0,0.0,0.00029909538371887886,0.0,1,False,False
100000008566737100,terminal,0.8,29,0.063,"Получил 230000 KZT, исходящих связей=0, depth=1",2,0,230000.0,0.0,0.00035100729487815317,0.0,1,False,False
