cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
27,115,5,16516731.0,"100000003684369100,100000008748914100,100000008304139100,100000005830339100,100000003528285100",Кластер с преобладающей ролью terminal
28,17,1,21586840.0,"100000002224132100,100000004603109100,100000004892144100,100000001965374100,100000000594783100",Кластер с преобладающей ролью coordinator
29,308,1,33861598.43,"100000008477350100,100000006866783100,100000002741024100,100000002398779100,100000004400305100",Кластер с преобладающей ролью peripheral
30,31,0,8282505.0,"100000001887715100,100000001303311100,100000008743913100,100000002748532100,100000007229557100",Кластер с преобладающей ролью peripheral
31,120,0,4465650.0,"100000002578405100,100000008493007100,100000004292885100,100000008712827100,100000008712991100",Кластер с преобладающей ролью terminal
32,150,0,18691629.0,"100000008603629100,100000005140601100,100000000661912100,100000001600934100,100000001899164100",Кластер с преобладающей ролью peripheral
33,3,0,1557988.0,"100000004035925100,100000008258458100,100000008619159100",Кластер с преобладающей ролью peripheral
34,9,0,1406982.0,"100000002217161100,100000007647294100,100000001445848100,100000000954884100,100000000783406100",Кластер с преобладающей ролью terminal
35,17,1,2977887.0,"100000004144536100,100000002731501100,100000004007116100,100000001330595100,100000003616818100",Кластер с преобладающей ролью consolidator
36,41,0,5151924.19,"100000003242289100,100000008512552100,100000008413748100,100000006225798100,100000003964910100",Кластер с преобладающей ролью peripheral
37,26,0,2990118.0,"100000008546855100,100000003854444100,100000008582730100,100000005661829100,100000007689942100",Кластер с преобладающей ролью terminal
38,45,3,3967521.0,"100000005074393100,100000008346837100,100000008733194100,100000004004621100,100000006020215100",Кластер с преобладающей ролью peripheral
39,49,1,10539332.84,"100000005933757100,100000002605308100,100000004159526100,100000004403675100,100000002963189100",Кластер с преобладающей ролью terminal
40,6,1,383300.0,"100000005546031100,100000004331458100,100000004094958100,100000005363908100,100000005547096100",Кластер с преобладающей ролью peripheral
41,18,0,3422800.0,"100000003701161100,100000002267998100,100000003718221100,100000000611474100,100000008137435100",Кластер с преобладающей ролью terminal
42,5,0,172000.0,"100000002700161100,100000004659919100,100000005031696100,100000008461217100,100000001223977100",Кластер с преобладающей ролью peripheral
43,5,0,1189154.0,"100000000291906100,100000004691350100,100000000291908100,100000004670388100,100000004722630100",Кластер с преобладающей ролью peripheral
44,51,0,13990812.0,"100000005242320100,100000001282143100,100000008512827100,100000002956769100,100000002443664100",Кластер с преобладающей ролью terminal
45,15,0,850450.0,"100000002472632100,100000001526235100,100000008471634100,100000002708624100,100000004445291100",Кластер с преобладающей ролью peripheral
46,7,0,1268308.0,"100000008011159100,100000005754335100,100000003888527100,100000006169033100,100000006573438100",Кластер с преобладающей ролью peripheral
47,20,0,617900.0,"100000002448088100,100000003154105100,100000002229615100,100000001427082100,100000006308406100",Кластер с преобладающей ролью peripheral
48,123,0,26879692.0,"100000005413948100,100000005367445100,100000008547948100,100000008489922100,100000002718366100",Кластер с преобладающей ролью peripheral
49,53,1,5947339.0,"100000003115284100,100000000343175100,100000002941114100,100000005168487100,100000003360542100",Кластер с преобладающей ролью terminal
50,13,1,1392916.0,"100000001380054100,100000004463277100,100000003164661100,100000004192865100,100000003617552100",Кластер с преобладающей ролью peripheral
51,62,2,8650020.0,"100000004221668100,100000004015047100,100000001616816100,100000005171642100,100000002692750100",Кластер с преобладающей ролью terminal
52,4,0,332709.0,"100000004610802100,100000002513028100,100000002516862100,100000004780083100",Кластер с преобладающей ролью peripheral
53,8,0,2473417.91,"100000004906181100,100000008175078100,100000008675322100,100000000557536100,100000008349740100",Кластер с преобладающей ролью peripheral
54,5,0,338950.0,"100000004715209100,100000008190411100,100000003133045100,100000004747154100,100000001498732100",Кластер с преобладающей ролью peripheral
55,6,0,2540000.0,"100000004717647100,100000004479404100,100000002922000100,100000002659103100,100000001533161100",Кластер с преобладающей ролью peripheral
56,2,0,300000.0,"100000008427027100,100000007898453100",Кластер с преобладающей ролью peripheral
57,106,0,6254194.67,"100000005704413100,100000007998965100,100000005473151100,100000005578559100,100000008104567100",Кластер с преобладающей ролью peripheral
58,8,0,389000.0,"100000005507142100,100000002214207100,100000004066370100,100000000600707100,100000002612809100",Кластер с преобладающей ролью peripheral
59,11,0,3784703.0,"100000002175422100,100000003004487100,100000002710570100,100000003557488100,100000002212494100",Кластер с преобладающей ролью peripheral
60,7,0,143000.0,"100000005911352100,100000003962994100,100000005127767100,100000004508696100,100000002217806100",Кластер с преобладающей ролью peripheral
61,15,0,3626010.0,"100000008461532100,100000006704530100,100000000791285100,100000003122817100,100000002691583100",Кластер с преобладающей ролью peripheral
62,2,0,761255.0,"100000004586598100,100000000583220100",Кластер с преобладающей ролью peripheral
63,7,0,1765600.0,"100000007392365100,100000007865484100,100000008551752100,100000005745873100,100000004976946100",Кластер с преобладающей ролью peripheral
64,24,0,3340669.0,"100000008213966100,100000000838385100,100000007382543100,100000004017410100,100000004076740100",Кластер с преобладающей ролью peripheral
65,7,0,3077000.0,"100000002241986100,100000001053894100,100000002594214100,100000004047887100,100000004070530100",Кластер с преобладающей ролью peripheral
66,4,0,1595700.0,"100000001131403100,100000001052945100,100000005146665100,100000004616845100",Кластер с преобладающей ролью peripheral
67,1,1,0.0,100000000456947100,Кластер с преобладающей ролью peripheral
68,1,1,0.0,100000003265658100,Кластер с преобладающей ролью peripheral
69,1,1,0.0,100000003349739100,Кластер с преобладающей ролью peripheral
70,1,1,0.0,100000003770083100,Кластер с преобладающей ролью peripheral
71,1,1,0.0,100000004021459100,Кластер с преобладающей ролью peripheral
72,1,1,0.0,100000004174835100,Кластер с преобладающей ролью peripheral
73,1,1,0.0,100000005017150100,Кластер с преобладающей ролью peripheral
74,1,1,0.0,100000005087431100,Кластер с преобладающей ролью peripheral
75,1,1,0.0,100000005235389100,Кластер с преобладающей ролью peripheral
76,1,1,0.0,100000005480435100,Кластер с преобладающей ролью peripheral
77,1,1,0.0,100000005495722100,Кластер с преобладающей ролью peripheral
78,1,1,0.0,100000005550592100,Кластер с преобладающей ролью peripheral
79,1,1,0.0,100000005560900100,Кластер с преобладающей ролью peripheral
80,1,1,0.0,100000005568407100,Кластер с преобладающей ролью peripheral
81,1,1,0.0,100000008117324100,Кластер с преобладающей ролью peripheral
82,1,1,0.0,100000008205000100,Кластер с преобладающей ролью peripheral
83,1,1,0.0,100000008513251100,Кластер с преобладающей ролью peripheral
84,1,1,0.0,100000008669037100,Кластер с преобладающей ролью peripheral
85,1,1,0.0,100000008701222100,Кластер с преобладающей ролью peripheral
